Month,ATRISCO_1_SP24-79,ATRISCO_2_SP22-79,ATRISCO_3_SP22-79,ATRISCO_4_SP22-79,BURTON_1_SP30-79,BURTON_2_SP14-79,BURTON_3_SP14-79,BURTON_4_SP30-79,BURTON_5_SP37-79,CHARLES_1_SP16-79,CHARLES_2_SP16-79,CHARLES_3_SP16-79,CHARLES_4_SP16-79,CHARLES_5_SP33-79,COLLEGE_1_SP23-79,COLLEGE_2_SP23-79,CORONADO_1_SP30-79,CORONADO_2_SP39-79,DURANES_1_SP13-79,DURANES_2_SP13-79,DURANES_3_SP12-79,DURANES_4_SP12-79,DURANES_5_SP12-79,DURANES_6_SP12-79,DURANES_7_SP12-79,GONZALES_1_SP39-79,GONZALES_2_SP36-79,GONZALES_3_SP52-79,GRIEGOS_1_SP13-79,GRIEGOS_3_SP12-79,GRIEGOS_4_SP12-79,LEAVITT_1_SP17-79,LEAVITT_2_SP17-79,LEAVITT_3_SP30-79,LEYENDCKR_1_SP13-79,LEYENDCKR_2_SP13-79,LEYENDCKR_3_SP13-79,LEYENDCKR_4_SP13-79,LOMAS_1_SP14-79,LOMAS_5_SP30-79,LOMAS_6_SP30-79,LOVE_1_SP13-79,LOVE_3_SP13-79,LOVE_4_SP13-79,LOVE_5_SP13-53,LOVE_6_SP16-79,LOVE_7_SP16-79,LOVE_8_SP16-79,METRODETCTR_SP58-79,MILES_1_SP19-65,NM_UTL_1_SP14-79,NM_UTL_2_SP15-79,NM_UTL_3_SP23-79,NM_UTL_4_SP43-79,NM_UTL_5_SP49-79,NM_UTL_7,NM_UTL_8,NM_UTL_9,PONDEROSA_2_SP16-79,PONDEROSA_3_SP19-65,PONDEROSA_4_SP21-79,PONDEROSA_6_SP21-79,RIDGECREST_1_SP15-79,RIDGECREST_2_SP19-79,RIDGECREST_3_SP16-79,RIDGECREST_4_SP16-79,RIDGECREST_5_SP35-79,SAN_JOSE_1_SP12-58,SAN_JOSE_2A_SP30-79,SAN_JOSE_3A_SP22-79,SANTABAR_1_SP15-79,THOMAS_1_SP13-79,THOMAS_2_SP13-64,THOMAS_3_SP13-56,THOMAS_4_SP13-79,THOMAS_5_SP33-79,THOMAS_6_SP33-79,THOMAS_7_SP33-79,THOMAS_8_SP39-79,VOLANDIA_1_SP14-79,VOLANDIA_2_SP14-79,VOLANDIA_3_SP14-79,VOLANDIA_4_SP14-79,VOLANDIA_5_SP14-79,VOLANDIA_6_SP14-79,VOLCLIFFS_1_SP16-79,VOLCLIFFS_2_SP16-79,VOLCLIFFS_3_SP30-79,WALKER_1_SP28-79,WALKER_2_SP31-79,WALKER_3_SP44-79,WALKER_4_SP44-79,WEBSTER_1_SP23-79,WEBSTER_2_SP23-79,WEST_MESA_1_SP13-79,WEST_MESA_3_SP16-54,WEST_MESA_4_SP17-69,YALE_1_SP17-79,YALE_2_SP16-79,YALE_3_SP16-79,ZAMORA_1_SP39-79,ZAMORA_2_SP49-79
9/1/2012,0,17742264.8,26308309.92,8799095.719,26863579.49,99031996.19,44434907.38,98511.05779,71644301.94,145348324.1,85407283.39,87042259.9,105864915.5,47662657.37,0.098325361,0,0,19259550.13,11430251.13,70847053.85,65809045.84,0,20142159.96,0,52716295.56,60381613.71,82244380.61,102734446.9,38421493.65,29663240.15,4890345.561,0,0,0,112921497.9,64234035.98,82236620.24,68635928.79,14369985.06,56064899.36,0,0,30258159.96,20824214.81,0,20063768.24,40499118.76,75355187,2617283.826,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,16178345.21,70009991.33,21648083.6,79258262.61,103076295.9,0,0,0,12498459.36,46832568.58,0,0,27824770.47,0,43350496.38,63918178.3,13480338.74,88763055.1,96459376.7,49772388.51,93384417.23,71387700.92,105641022.3,36394131.89,14119200.09,99094.3563,0,0,0,0,0,0,0,0,0,85275302.44,312827.9411,0,0,0
10/1/2012,0,14754162.29,21408022.36,3090653.291,28653339.49,96155118.97,35362354.11,118026.1318,64022735.59,140119230.2,82837419.35,85643131.64,99990554.4,52505019.16,0,0,0,4409182.235,4300969.373,45369026.3,43134403.2,0,11143613.39,0,41475351.88,32197746.98,58310301.56,75009265.63,50125947.96,38322699.87,3501725.414,0,0,0,110083447.6,67887990.3,80352350.59,68992145.3,18169871.02,51918667.18,0,0,26300083.94,21801885.93,0,17985019.59,35629199.17,72147459.52,2997588.6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14323582.99,62535260.21,28394552.78,67137753.86,97716490.81,0,0,0,7159019.971,44790547.39,0,0,31418884.47,0,752092.1863,17604840.73,5367968.961,108002095,102829690,43598516.66,98067628.89,64070373.65,112866041.4,7360434.396,1136977.997,0,0,0,6.538757324,0,321.7912598,0,0,0,0,60702171.63,0,0,0,0
11/1/2012,0,1886419.811,6996842.216,18486.33721,8358631.46,44091686.76,18956912.12,292977.625,52517028.19,33644301.45,20707286.28,34910788.34,39384945.93,15311923.09,0,0,0,0,1018467.868,26370036.01,37696318.51,0,5289785.75,0,38433748.74,20731163.57,60342102.3,29202835.48,19724771.7,18103160.29,1331496.327,0,0,0,30442052.02,22782513.59,44191851.65,23761396.71,4691864.688,11764716.14,23679300.09,0,14400298.66,5015362.463,0,9886598.175,22612298.57,36770863.39,3256925.116,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6915973,22076086.75,15787867,39051667.56,64492358.98,0,0,0,2397941.431,24907054.38,0,0,15709440.48,0,0,442421.2867,0,37683174.34,33675832.21,15119833.19,37192101.82,47943796.59,43028568.93,13165972.06,0,820965.9094,0,0,0,0,1566614.659,0,0,0,0,21053834.4,349926.5518,0,0,0
12/1/2012,0,0,3490310.834,229519.8312,1144480.492,46471361.58,5242290.418,230455.6506,41234259.24,31679278.39,7672436.656,20919720.57,20678297.96,10080798.31,0,0,36240.33423,44858.12952,254354.8084,3338712.328,1684934.268,0,254985.8574,0,1618316.583,28258437.75,38448266.1,23579618.71,1692651.784,3708456.653,521845.4877,0,0,0,9559308.468,11930917.44,8782991.241,6377892.586,0,4610861.077,45579309.71,0,7535159.382,7996946.142,0,3847181.645,3398479.73,4151435.489,2884390.735,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10147649.07,30978779.9,6542416.01,26916252.58,69375573.11,0,0,0,1472245.049,13492529.44,0,0,15297372.84,0,1251451.876,452605.2612,117682.0183,35331822.23,31675994.97,11194862.71,28736290.76,32693338.81,20960893.61,13086031.53,399756.9214,1117503.332,0,0,0,0,0,0,0,0,0,0,1185649.746,33314.64136,0,1359908.119
1/1/2013,279000,0,10400000,1206000,607000,51619000,14857000,277000,49455000,45497000,19434000,19066000,20848000,3532000,221000,305000,244000,136000,0,0,0,0,0,0,0,20095000,52323000,8532000,0,0,0,0,139000,344000,10542000,31715000,18988000,6951000,0,5162000,42077000,0,6889000,6983000,0,5974000,6682000,5396000,2835000,0,0,0,0,4234000,0,1247000,10868000,0,1000,0,0,0,10444000,44751000,17085000,51728000,33031000,0,0,0,3207000,16664000,0,0,7827000,0,591000,951000,177000,26170000,37357000,12716000,36727000,35268000,32488000,12055000,43000,0,226000,331000,0,246000,1000,467000,0,0,0,0,1213000,318000,0,3211000
2/1/2013,0,0,5246000,0,1506000,20841000,15917000,415000,5700000,17782000,6537000,24710000,15250000,8955000,0,0,0,0,268000,6293000,5514000,0,27000,0,2589000,10816000,38489000,4447000,0,0,0,0,0,0,15997000,10562000,13229000,2275000,361000,9133000,17661000,0,5060000,4236000,0,3571000,6901000,6026000,2645000,0,0,0,0,1568000,0,932000,17002000,120,0,0,0,0,5331000,18330000,12866000,15155000,46796000,0,0,0,358000,17532000,0,0,9650000,0,0,0,11000,2352000,23309000,9615000,12808000,3333000,16683000,3060000,0,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,1137000
3/1/2013,217000,0,10409000,470000,1038000,22734000,17507000,287000,16568000,9956000,17830000,31805000,32160000,21867000,224000,41000,183000,510000,423000,31913000,28801000,0,1776000,0,20484000,2402000,13281000,3882000,16340000,11643000,3726000,3000,116000,1503000,45361000,21938000,17295000,16636000,0,12075000,7327000,0,9074000,4117000,0,15645000,18754000,14564000,2823000,0,0,0,0,1328000,0,4691000,49881000,3880,0,0,0,0,4921000,24403000,1528000,33406000,12261000,0,0,0,1981000,24089000,0,0,10953000,1000,706000,1781000,3577000,8476000,30081000,5305000,17141000,3751000,9336000,2583000,2758000,407000,170000,246000,179000,189000,2000,349000,0,0,0,4678000,856000,362000,0,0
4/1/2013,233000,3217000,10675000,0,41378000,13802000,4976000,162000,4846000,3263000,13986000,27170000,25937000,8302000,187000,0,194000,369000,1524000,16543000,15289000,0,2709000,0,12069000,34407000,62627000,22734000,7536000,6130000,303000,2000,121000,274000,15717000,20206000,11141000,7161000,0,11624000,7261000,0,8027000,2837000,0,10703000,11570000,15398000,2947000,0,2596000,0,0,1342000,0,1355000,107026000,-5.000000005,32000,0,0,0,3832000,31614000,1816000,36533000,5564000,0,0,0,51724000,18802000,0,0,5918000,228000,58018000,38182000,4399000,18542000,22461000,9547000,22992000,55747000,22184000,9047000,2306000,0,183000,264000,0,194000,0,377000,0,0,0,38521000,407000,269000,0,63000
5/1/2013,21153500,5370750,374000,0,18268000,25622750,12390500,1118000,15448500,733000,3369000,12927500,13546000,4038000,113000,0,120000,1886250,2000,11270250,10728750,0,0,0,6947250,6827750,20447000,10379000,25263000,2722000,18417000,0,77000,1000,2093000,17580750,8517000,7661500,532000,10988000,1835000,0,10095750,1332000,0,6038000,3605000,7211750,1134000,0,33907500,0,0,456000,0,1287000,125650000,5.000000005,21340000,0,0,0,1898000,7279250,1044000,10327750,2078000,0,0,0,38236000,12929500,0,0,1728000,3000,38290000,39090250,41640500,8396500,2353500,1367000,11382250,39433000,30878000,238000,66000,1000,113000,164000,47000,134000,304000,7000,0,0,0,18502500,0,165000,0,11000
6/1/2013,41765500,18895750,13215000,1722000,3281000,59449750,42121000,132000,47232500,23540000,37919000,49975000,42464250,26832000,0,0,0,15403750,1024000,37560250,35139250,0,2422000,0,29949500,30895500,49393250,32434750,67063250,11418750,46401500,0,0,0,28870500,44465750,33907500,41908500,4553000,37842750,19544000,0,24733500,13961500,0,10199000,13968000,40422750,31000,0,48603250,0,0,3940000,0,21234000,118808000,8668500,48601000,0,0,0,14863500,38568750,16448750,38077500,62794500,0,0,0,1027000,42500250,0,0,2000,0,2008000,25965750,29361500,42124000,47844750,17563000,49433500,38008000,45759500,5825000,6635000,0,31000,116000,1000,1000,3000,1000,0,0,0,33594250,1208000,105000,0,0
7/1/2013,11463000,25704500,32930250,8222000,1256000,106959500,76910250,213000,84295250,59309500,95907000,123645000,77963750,56021500,0,0,4000,4073000,2766250,52371000,50112000,0,5816000,0,52074500,57768250,85782500,64561250,81529000,36825250,40557500,4000,43000,122000,103654000,80683000,81195500,69124000,7171750,51408000,32886750,0,42729750,39695000,0,12691000,41136500,102762000,176000,0,59629000,0,0,1252000,0,14160000,92431250,55206250,65584250,0,0,0,22799000,96772250,12813750,67236750,123470250,0,0,0,1232000,70434500,0,0,121000,0,1754000,93552000,49886250,84848500,72471250,70133250,77631500,96687500,94734750,13032000,3275000,0,0,0,0,0,0,0,0,0,0,35899250,749000,62000,2000,2414000
8/1/2013,0,20331000,26147750,7770000,408000,105847000,76161250,304000,100136000,95191500,73658500,111756000,110550000,74447500,6000,6000,0,7454000,2581750,57516500,68400750,0,6476000,0,66141500,55607000,86279750,70931750,72849250,30594750,42783000,0,0,0,86676750,77319250,92907000,86517250,8431250,55108250,32602250,0,40482000,38535000,0,11453000,46967750,99086000,820000,0,52557250,0,0,299000,0,1399000,99039750,2457250,67887250,0,0,0,44185500,78648250,38680500,81627250,125821000,0,0,0,0,60597250,0,0,0,0,1892000,83242000,43639750,112640750,103403000,53301750,91004500,76293000,105044750,7467000,73000,0,0,0,0,0,0,0,0,0,0,10279500,1000,1000,0,2488000
9/1/2013,0,13712500,17996000,2566000,296000,77667000,57330000,135000,44496750,51186500,38152250,49239000,63505250,48136000,0,0,0,1389500,134000,44732000,26621250,0,3655250,0,45270500,47827000,73753500,55312250,44714750,17320750,17928000,0,0,0,51512250,44650250,55398250,51944250,1776000,46702750,28593000,0,27544000,27422500,0,7295000,23949000,82408500,0,0,42685000,0,0,2507000,0,0,68782000,3000,37814500,0,0,0,20377500,38892000,21767000,45187750,97470750,0,0,0,814000,45233250,0,0,2000,0,3037000,62946500,34158000,65990750,52846500,26062250,54622750,53623000,63319500,3144000,36000,8000,0,0,0,0,0,0,0,0,0,32994750,600000,380000,0,1621000
10/1/2013,0,14792500,18079000,938000,459000,29810000,26126000,571000,13000000,6264500,13823250,8585500,16814750,15863000,0,0,0,1985500,1462000,23299000,1000,0,6096750,0,25480750,15086500,38349000,11864000,11400750,4686500,5398000,0,0,0,6424500,16705000,14187750,13509500,138000,14793500,21577500,0,5806000,5982000,0,3284000,4738750,31207750,0,0,40983000,0,0,2469000,1000,797000,45943000,209000,13502000,0,0,0,10148500,8152500,20823000,3636000,16722500,0,0,0,0,22568750,0,0,2000,7000,546000,30781500,13283000,1548500,2159750,8088750,24411500,27472500,18865500,1000,675000,2000,0,0,0,0,0,0,0,0,0,16416750,0,0,0,0
11/1/2013,0,14277750,17985750,399000,146000,62733500,37121500,112000,16046000,30020250,12752000,7870000,9663000,34008000,0,0,0,0,0,14983250,13765250,0,0,0,18018750,30515250,49320000,36376000,31667000,111000,11743000,0,0,0,18443000,33028750,18313500,31107000,0,22050750,14254500,0,3058000,3029000,0,4541000,8151000,42969000,0,0,37110500,0,0,2458000,0,0,16493000,172000,17770750,0,0,0,22987250,12801000,30602500,0,26598000,0,0,0,0,9592500,0,0,1000,0,68000,10947000,787000,28215000,19732250,35743500,35867500,16795000,15976000,15482000,846000,0,0,0,0,0,0,0,0,0,0,9450000,0,0,0,0
12/1/2013,0,9057250,22510500,1459500,265000,56857500,45412000,123000,22012500,45090750,21488000,13953000,10985000,39328000,0,0,0,0,0,16129750,18382500,0,0,0,19468250,30266750,78304750,61511000,16859000,14513000,7165000,0,0,0,24218000,32633250,19449500,36329000,24000,13906000,22175500,0,2316000,2397000,0,2081000,3675000,50687750,0,0,26624500,0,0,296000,0,1000,27541000,0,13562250,0,0,0,22927750,13122000,37001500,0,38703000,0,0,0,720000,6183000,0,0,0,0,0,16797750,1521000,20538000,15900000,35997500,59485000,21938000,24367000,5930000,270000,0,0,0,0,0,0,0,0,0,0,6118000,40000,47000,0,2081000
1/1/2014,40000,18834500,16674250,6054500,827000,42970000,19368750,128000,9078250,1941250,12379000,3996000,2977000,3058000,0,0,0,0,22000,8552000,6542750,0,2000,0,16613000,25341750,66523250,31135000,22590250,11455000,1046000,0,0,367000,15157500,11137000,3179000,3012000,0,6239000,8774500,0,7673500,7553250,0,3930000,5210000,25568500,0,0,25829000,0,0,217000,0,0,8275000,3209000,4609000,0,0,0,7573000,7417000,27807000,0,45872000,0,0,0,437000,10568250,0,0,0,0,0,7970000,596000,28357250,32016000,10513000,43038500,1733000,12678000,3155000,0,1000,0,0,0,0,0,0,0,0,0,8551000,0,0,0,2573000
2/1/2014,292000,6733500,8243500,4000,617000,11321000,8587500,449000,19403250,34492750,5660000,4912000,14128000,4721000,108000,229000,244000,317000,417000,2690000,5618000,0,0,0,4140500,43854000,5116500,52692000,12644750,539000,1141000,0,107000,1500000,31671750,3359500,13875250,0,82000,1498000,3724000,0,3204500,3298750,0,1077000,1243000,911000,0,0,6953250,0,0,473000,0,1000,945000,306000,6308000,0,0,0,4536000,2778000,3972000,7711000,11194000,0,0,0,1159000,8217750,0,0,0,179000,595000,10977250,565000,35706750,14392000,473000,10940000,3441000,7443000,975000,0,0,309000,383000,0,290000,0,401000,0,0,0,7694750,477000,315000,0,859000
3/1/2014,651000,4459000,5503000,403000,1772000,34387000,22715250,179000,12990000,23566000,4506000,10994000,19898000,4282000,258000,466000,850000,1178000,337000,2954000,3747500,0,0,0,4636500,34988250,60527500,23124000,4758000,2887000,856000,0,0,583000,22671750,19029500,12304750,3833000,413000,2941000,12149000,0,4816000,3036000,0,1561000,3187000,4412000,0,0,4539750,0,0,2995000,0,240000,37736000,354120,1294000,0,0,0,2145000,4838000,11160000,9424000,13005000,0,0,0,2255000,8373000,0,0,0,0,1568000,10240000,1781000,5449000,3899000,4535000,24868000,2311000,4773000,1881000,897000,0,682000,887000,0,82000,0,552000,0,0,0,4854250,2683000,789000,0,1419000
4/1/2014,1674250,5419500,3892000,121000,983000,35519500,16185000,264000,9945000,35741250,7693000,10027000,10795000,6611000,76000,94000,753000,481000,481000,25814750,25782750,0,0,0,30119500,44281250,69668500,44748000,4520000,2917000,293000,0,130000,365000,12986750,24887500,16680000,3743000,1931000,6963000,4932000,0,3191000,3632000,0,2615000,3123000,10555250,0,0,38531250,0,0,5329250,0,1223000,38652000,315880,952000,0,0,0,966000,6001000,14464000,11770000,6771000,0,0,0,266000,13415500,0,0,819000,161000,224000,11969000,12137000,17175500,7429000,3264000,20940000,1798000,10008000,0,2424000,0,221000,284000,0,213000,0,406000,0,0,0,6468000,263000,283000,0,212000
5/1/2014,1572750,6929500,6055000,33000,217000,37307500,25034000,121000,8362000,52670750,17800000,19862000,14032000,11247000,0,0,0,0,5844750,29900250,37185250,0,0,0,39721250,46817750,74354500,54506000,8202000,5991000,1317000,0,2000,0,35544250,31419500,22691000,16646000,5214000,22721000,8310000,0,2404000,3867000,0,1674000,841000,39803750,0,0,54127000,0,0,1409000,0,1804000,65645000,109120,30468000,0,0,0,6944000,23789000,14898000,15042000,35192000,0,0,0,1771000,17816500,0,0,2414000,0,10640000,24988000,14559000,23583500,13248000,25229000,17032000,16991000,25414000,1716000,2475000,0,0,0,0,0,0,0,0,0,0,15207000,0,0,0,1515000
6/1/2014,2798000,2537000,3570000,239000,1130000,35431250,28806000,746000,9223000,49510750,16864000,9427000,22295250,22789500,0,0,183000,3124000,15829250,31921750,37288250,0,0,0,43589750,51315750,84489000,59898000,21399000,4948000,10263000,0,0,388000,36367000,30045000,40005000,26781500,14184000,29654500,19752750,0,1564750,8776000,0,1878500,7470000,47635000,0,0,57291000,0,0,2888750,0,3049000,109236500,3127000,22943000,0,0,0,12740000,35632750,14640500,14048000,20270000,0,0,0,13776000,31159250,0,0,9541500,135000,400000,34376500,33019500,37248000,6146000,33907000,8841000,3666000,4343000,723000,383000,0,185000,231000,0,162000,0,342000,0,0,0,46426000,15989000,380000,0,6349000
7/1/2014,6589000,6796000,9011000,1571000,695000,31843750,35630000,851000,12958250,38252250,39869750,29325000,10865750,23452500,227000,218000,468000,1762000,13597000,39032750,41099250,0,2000,0,47420750,50359500,85934250,62961000,24120000,4484000,7738000,0,152000,341000,56686750,27646250,29851000,15153500,6575000,27942000,15058250,0,9695250,11464500,0,7687500,7883000,66946000,0,0,54392750,0,0,3380000,0,4031000,93743500,5249000,40861750,0,0,0,20152250,28515250,17756500,12799000,60088750,0,0,0,1236000,36422000,0,0,51500,186000,1363000,48593250,27199000,41271250,22553000,34167000,14530000,13631000,34899000,2899000,1000,1000,266000,348000,0,213000,0,748000,0,0,0,39937500,3684000,338000,0,4220000
8/1/2014,2951000,3392000,4824000,196000,813000,29331000,34117000,3077000,8793750,18134250,31312500,22571000,3575000,10718250,285000,365000,1313000,273000,7709000,39169000,39870000,0,7000,0,44635000,49999750,89966500,45078000,10451000,608000,1957000,0,0,416000,48717000,22481250,16968250,4230000,1029000,18750500,7451000,0,7954000,14093500,0,2084000,4446000,66843000,0,0,48821000,0,0,2878000,0,2716000,78414000,2787000,32878250,0,0,0,17199500,24018250,12735000,11117000,36033500,0,0,0,2807000,26180750,0,0,1000,363000,783000,29222250,16697500,25158750,26459000,7925000,6548000,16914000,19801750,1971000,2595000,0,691000,237000,0,538000,0,492000,0,0,0,22110500,0,410000,0,323000
9/1/2014,6095500,7094250,9062500,722000,629000,41889250,37884250,121000,17773750,40988250,38117500,24406500,34586500,12428000,0,0,1746000,9839000,17240000,40897500,39149250,0,11000,0,42085250,45696500,77026750,44354000,18996250,14876500,5194000,0,0,0,45931000,37919750,21941000,10499500,1786000,24651000,11053750,0,8478000,12392500,0,3681000,8140000,62625250,0,0,13632000,0,0,311000,0,567000,115248750,4343000,32529500,0,0,0,28983750,31348250,24579000,13097000,64506500,0,0,0,1268000,23410500,0,0,0,0,686000,24720000,11781750,44689000,23355000,21018000,21923500,23191750,38956500,226000,2911000,0,0,0,0,0,0,47000,0,0,0,26492500,828000,445000,0,0
10/1/2014,7602500,13326750,17126500,459000,735000,63727750,34229750,112000,19425250,36633500,24627250,28808500,54159500,13628750,0,0,0,2642000,16227000,44765000,43075250,0,0,0,43285500,46950500,76887500,42253000,30455750,24286500,3850000,0,0,0,21524250,53981750,37170750,31446500,6737000,33615000,22907250,0,10784000,11909500,0,6188000,12596000,76419750,0,0,41588000,0,0,1528000,0,920000,29296250,3111000,42532500,0,0,0,24935500,46611500,25441000,35188000,80991250,0,0,0,355000,34890500,0,0,0,0,1129000,22113000,25770250,57476000,43635000,30247000,39430500,53078250,56226750,8994000,6245000,0,244000,0,0,0,0,0,0,0,0,27309500,0,0,0,3550000
11/1/2014,186000,4596000,7333000,8000,369000,20372000,11689000,65000,5756000,7850000,3392000,12120000,14669000,5612000,0,0,0,0,4837000,16053000,21019000,0,0,0,22474000,27889000,70271000,42613000,4274000,6909000,229000,0,0,0,18623000,21811000,13165000,4392000,0,11163000,9090000,0,3637000,3357000,0,2331000,4832000,32434000,0,0,18756000,0,0,240000,0,274000,4028000,362000,16132000,0,0,0,4046000,10657000,5898000,14994000,31300000,0,0,0,0,15544000,0,0,0,0,0,9812000,15571000,17082000,8662000,7359000,15317000,20960000,23341000,2095000,9000,0,0,0,0,0,0,0,0,0,0,8471000,0,0,0,363000
12/1/2014,0,361000,1163000,0,458000,5828000,3912000,96000,2363000,0,3711000,0,493000,4169000,183000,229000,213000,0,4104000,12161000,2865000,0,0,0,3263000,39571000,42321000,36184000,3606000,3000,1000,0,61000,270000,656000,2875000,1328000,2484000,1000,17000,0,0,2645000,1999000,0,943000,0,8374000,0,0,2611000,0,0,313000,0,556000,2586000,65000,0,0,0,0,1845000,1144000,400000,10613000,3576000,0,0,0,245000,2507000,0,0,1000,168000,1000,513000,5283000,0,0,1916000,1693000,12749000,9407000,144000,0,0,0,0,0,221000,0,0,0,0,0,608000,550000,779000,0,0
1/1/2015,2854000,16437000,21851000,893000,1402000,54301000,29129000,440000,19433000,35227000,31225000,47869000,40219000,31971000,216000,231000,230000,492000,2032000,16831000,20301000,0,0,0,26298000,42054000,82696000,69093000,30625000,21304000,4586000,0,0,321000,48536000,26060000,31371000,30192000,0,13937000,16441000,0,4637000,5573000,0,3617000,0,55861000,0,0,14210000,0,0,0,0,605000,6341000,192000,20163000,0,0,0,13056000,39246000,10120000,45061000,40515000,0,0,0,1000,13552000,0,0,0,0,1613000,7081000,11872000,0,0,44462000,55352000,28708000,26430000,5544000,5493000,0,0,297000,0,242000,0,448000,0,0,0,10263000,1109000,332000,0,21504000
2/1/2015,2145000,14478000,17079000,1000,872000,61442000,35051000,119000,32813000,50713000,47148000,88034000,65907000,39051000,0,0,510000,1471000,1087000,18000000,17032000,0,0,0,20815000,37797000,74651000,67159000,33804000,22554000,11615000,0,0,39000,62731000,41016000,41174000,35874000,167000,18329000,8957000,0,3981000,5845000,0,2745000,0,25221000,0,0,20763000,0,0,711000,0,309000,4387000,0,14937000,0,0,0,15526000,35429000,13989000,41981000,44114000,0,0,0,2805000,19066000,0,0,0,0,360000,8852000,12944000,0,1209000,54817000,63746000,37082000,30688000,2354000,10332000,1000,0,1000,0,1000,0,0,0,0,0,9154000,0,0,756000,1000
3/1/2015,0,8068000,10938000,0,793000,15639000,24717000,690000,2454000,2894000,9966000,22806000,9469000,11107000,0,0,0,2320000,3983000,19084000,4293000,0,0,0,20850000,26379000,64279000,41991000,9313000,2827000,917000,0,0,135000,12508000,18183000,15730000,11306000,0,713000,159000,0,1859000,1228000,0,628000,334000,10814000,0,0,2572000,0,0,139000,0,204000,33381000,262000,1193000,0,0,0,2127000,8245000,2108000,10151000,11193000,0,0,0,1090000,5903000,0,0,1000,3701000,0,3699000,4141000,0,17000,33725000,40439000,7741000,5111000,537000,74000,1000,0,0,0,0,0,28000,0,0,0,7410000,931000,451000,1470000,0
4/1/2015,0,9798000,13898000,0,581000,34871000,11867000,809000,5138000,21115000,16931000,9957000,20781000,4919000,0,2000,0,1791000,6966000,29017000,0,0,0,0,28792000,40740000,64104000,48202000,3751000,2733000,1000,0,0,212000,6561000,24410000,24532000,16724000,206000,1887000,6012000,0,550000,2660000,0,182000,6962000,29732000,0,0,2839000,0,0,113000,0,108000,102079000,218000,14290000,0,0,0,3112000,10933000,7231000,14455000,18281000,0,0,0,0,14607000,0,0,0,0,0,8974000,13480000,0,730000,34023000,22272000,6889000,3629000,2531000,1000,0,4000,0,1000,0,0,1000,0,0,0,8362000,0,0,0,65000
5/1/2015,170000,986000,1651000,0,263000,5153000,18159000,1000,13502000,13679000,16963000,18746000,4095000,6948000,2000,3000,1000,1341000,447000,12961000,3125000,0,0,0,14475000,38339000,66423000,41306000,9035000,5796000,2031000,0,0,0,11564000,15567000,17826000,16255000,379000,7868000,9221000,0,927000,1232000,0,326000,1678000,6386000,0,0,1591000,0,0,420000,0,0,87864000,827000,4655000,0,0,0,2415000,8177000,4094000,15279000,21934000,0,0,0,0,11763000,0,0,0,0,61000,6222000,8681000,2001000,20708000,11800000,12175000,1043000,2153000,3812000,1251000,0,158000,0,0,0,0,0,0,0,0,962000,0,0,0,0
6/1/2015,156000,4064000,5589000,0,557000,0,30835000,1036000,21307000,31686000,12114000,10335000,21529000,18607000,164000,141000,373000,5109000,657000,33365000,35179000,0,0,0,37300000,47763000,61469000,80599000,14296000,11749000,1436000,2000,116000,264000,20802000,18544000,35851000,29479000,4018000,31124000,21984000,0,1837000,3716000,0,946000,3448000,30191000,0,0,25622000,0,0,8468000,1000,11326000,95933000,5013000,39020000,0,0,0,4287000,11898000,9427000,19848000,26674000,0,0,0,403000,24513000,0,0,0,255000,1000000,23028000,23092000,22693000,44070000,14739000,11702000,5820000,5388000,7430000,2000,1000,170000,244000,0,0,0,341000,0,0,0,3634000,1497000,641000,4568000,0
7/1/2015,609000,3575000,4879000,755000,565000,1000,20503000,628000,14554000,24271000,26365000,8408000,39011000,15481000,0,0,81000,2280000,463000,26043000,29669000,0,0,0,28989000,37010000,61057000,63226000,10142000,8916000,4108000,0,0,5000,19060000,23471000,19738000,9870000,4682000,24649000,20735000,0,2892000,2365000,0,1490000,2959000,20026000,0,0,37775000,0,0,22133000,0,16897000,15807000,4469000,16924000,0,0,0,2991000,10200000,5599000,13859000,24851000,0,0,0,1000,20926000,0,0,0,19900000,2554000,7631000,9745000,30112000,9802000,16286000,16416000,20716000,14676000,1777000,2603000,0,118000,590000,0,401000,0,0,0,0,0,9635000,0,0,0,0
8/1/2015,640000,8547000,11619000,45000,1000,3000,27367000,0,22665000,5105000,29483000,38039000,63241000,23141000,0,0,0,2236000,2119000,38941000,41230000,0,0,0,40645000,7326000,10121000,6884000,26784000,21020000,11018000,0,0,0,35011000,40568000,36278000,23108000,7474000,17601000,19237000,0,2455000,4879000,0,1794000,4491000,12759000,0,0,48127000,0,0,2891000,0,35788000,19020000,28858000,25109000,0,0,0,5135000,15021000,8100000,17283000,21781000,0,0,0,498000,27483000,0,0,0,0,6075000,6185000,11462000,26542000,36184000,24744000,40827000,25869000,20914000,13840000,5627000,0,0,0,0,0,0,0,0,0,0,26656000,0,0,0,0
